ssuid|pnum|spanel|finyr4
66799506808618|103|2018|27490.363146
66799506808618|104|2018|28126.131995
66799506817418|101|2018|22788.103269
66799506817418|102|2018|22788.103269
66799506890518|101|2018|22150.610122
66799506894618|101|2018|21425.536246
66799508663118|101|2018|28888.937672
66799508663118|102|2018|15030.273373
66799508663118|103|2018|57315.150799
66799508667618|101|2018|26376.968034
66799518561318|101|2018|11507.917295
66799518563118|101|2018|16756.620194
66799518588718|101|2018|29222.423486
66799518588718|102|2018|24441.381406
66799518588718|103|2018|51699.515882
66799519937318|101|2018|13577.266366
66799519967618|101|2018|30010.287714
66799519967618|102|2018|12673.358502
66799533431618|101|2018|32629.063858
66799533431618|102|2018|28211.94975
66799533490518|101|2018|74547.151685
66799534408618|101|2018|16099.179608
66799534490318|101|2018|16460.915606
66799534490318|102|2018|12598.16935
66799540617418|101|2018|78355.915291
66799553367618|101|2018|28888.937672
66799553367618|102|2018|76298.498399
66799568431618|101|2018|32004.485692
66799568431618|102|2018|35587.656842
66799568431618|103|2018|61292.73603
66799568431618|104|2018|69067.032749
66799568494618|101|2018|14566.182714
66799568494618|102|2018|9471.2032728
66799568903518|101|2018|16964.428946
66799568903518|102|2018|15697.093581
66799568961318|103|2018|51699.515882
66799591165518|101|2018|17484.186718
68509205756518|101|2018|11332.607781
68509205756518|102|2018|17662.263106
68509205756518|103|2018|21464.8381
68509205756518|104|2018|18177.273942
68509205776218|101|2018|20754.212459
68509209817718|101|2018|11497.050041
68509209817718|102|2018|14236.467765
68509209817718|105|2018|20164.781381
68509209817718|106|2018|21984.203469
68509209838318|101|2018|7917.067806
68509209838318|102|2018|13314.315598
68509210117718|102|2018|21523.3117
68509210138318|101|2018|20537.093891
68509217216118|101|2018|15824.141074
68509217216118|102|2018|15079.037421
68509217216118|104|2018|25605.589496
68509217256518|101|2018|20537.093891
68509234216118|101|2018|12101.156185
68509234231018|101|2018|12920.599857
68509250131018|101|2018|18378.497796
68509250131018|102|2018|20241.397483
68509250131018|103|2018|19053.520245
68509250156518|101|2018|14553.542299
68509250156518|102|2018|18467.580596
68509250156518|104|2018|24267.590257
68509250156518|106|2018|17023.994855
68509250156518|107|2018|17201.941482
68509258851018|101|2018|15491.833179
68509258851018|102|2018|14786.489481
68509258851018|103|2018|25832.161833
68509258851018|104|2018|21464.8381
68509258876218|101|2018|18178.229803
68509258876218|102|2018|19452.563095
68509258876218|103|2018|15045.821744
68509258876218|104|2018|18396.505601
68509258876218|105|2018|23464.435612
68509260624618|101|2018|10720.396681
68509260638318|102|2018|18670.248348
68509260638318|103|2018|22638.199824
68509260638318|104|2018|23401.561332
68509260651018|101|2018|11840.317384
68509260651018|105|2018|31990.644185
68509260676218|102|2018|13650.967837
68509298851018|101|2018|27413.348176
68509298851018|102|2018|26791.244217
68509298851018|103|2018|66882.755872
68513605768818|101|2018|21863.817718
68513605768818|103|2018|25727.296834
68513609816118|101|2018|14808.000495
68513609816118|102|2018|18593.89787
68513609816118|103|2018|11698.067674
68513609816118|104|2018|14381.676672
68513609816118|105|2018|22428.680334
68513609817718|101|2018|8005.2908043
68513634217718|101|2018|10720.396681
68513634268818|101|2018|11332.607781
68513634268818|102|2018|12238.283823
68513634268818|103|2018|23163.868346
68513634268818|104|2018|23401.561332
68513658850518|101|2018|27413.348176
68513658850518|102|2018|21572.402111
68513660668818|101|2018|34054.180455
68513660668818|102|2018|40151.011591
68513660668818|103|2018|33112.946079
68513660668818|104|2018|58043.501499
68513660676218|101|2018|13411.608036
68513660676218|102|2018|17499.1145
68513698817718|101|2018|12490.222503
68513698817718|102|2018|17499.1145
68513698824618|101|2018|10085.465047
68528505751018|101|2018|13499.835058
68528505756518|101|2018|23513.724553
68528505756518|102|2018|16783.229319
68528505756518|103|2018|37213.556874
68528510124618|101|2018|17661.642605
68528510150518|101|2018|14012.45846
68528510150518|102|2018|13564.872137
68528510168818|101|2018|19829.206494
68528510168818|102|2018|36349.878401
68528517216118|101|2018|36577.078883
68528517216118|102|2018|31727.489932
68528517276218|101|2018|14120.820568
68528534224618|101|2018|36173.95004
68528558824618|101|2018|9983.8989848
68528558868818|101|2018|11297.092082
68528560638318|101|2018|27679.582481
68528560931018|101|2018|26368.067453
68528560931018|102|2018|43772.340387
68528560951018|101|2018|24797.864852
68535905738318|101|2018|12500.445758
68535905750518|101|2018|7862.041319
68535917276218|101|2018|11964.430029
68535934216118|101|2018|11200.678752
68535934217718|101|2018|15154.316326
68535934217718|103|2018|18178.229803
68535934217718|104|2018|21069.582291
68535934217718|105|2018|18396.505601
68535934217718|106|2018|16997.843287
68535934250518|101|2018|18670.248348
68535934250518|102|2018|19658.215981
68535934250518|103|2018|20580.479879
68535934250518|104|2018|18121.559886
68535998824618|101|2018|20754.212459
68555205717718|101|2018|13314.306119
68555205717718|102|2018|10945.982722
68555205717718|103|2018|23088.375562
68555205776218|101|2018|14137.127006
68555205776218|102|2018|11700.828176
68555205776218|103|2018|17850.32698
68555205776218|104|2018|27930.417395
68555205776218|105|2018|16396.708262
68555209831018|101|2018|19427.358547
68555209831018|102|2018|15655.955305
68555209831018|103|2018|20455.389942
68555209868818|101|2018|17934.420262
68555209868818|102|2018|21700.861569
68555210150518|101|2018|14012.45846
68555210150518|102|2018|36572.289362
68555217216118|101|2018|9125.7051174
68555217216118|102|2018|13880.921178
68555234231018|101|2018|20455.389942
68555234231018|102|2018|24103.202449
68555234231018|103|2018|18856.419839
68555234268818|101|2018|13099.895953
68555250176218|101|2018|21518.407922
68555250176218|102|2018|18178.229803
68555250176218|103|2018|25832.161833
68555250176218|104|2018|29213.348853
68555250176218|105|2018|21069.582291
68555250176218|106|2018|18877.407708
68555260676218|101|2018|19706.023128
68555298850518|101|2018|13411.608036
68555298850518|102|2018|23021.193053
68555298856518|101|2018|19658.215981
68555298856518|102|2018|18670.248348
68555298856518|103|2018|21512.523015
68555298856518|104|2018|16997.843287
68581610124618|101|2018|27952.471206
68581610124618|102|2018|23556.217178
68581610124618|103|2018|46394.646035
68581610176218|101|2018|24455.314026
68581617216118|101|2018|20902.457261
68581617216118|102|2018|21700.861569
68581617216118|103|2018|24356.02949
68581617224618|101|2018|12104.202589
68581617256518|101|2018|11926.921776
68581617256518|102|2018|12320.462312
68581617256518|103|2018|18158.574876
68581617268818|101|2018|14120.820568
68581634216118|101|2018|18727.126332
68581634216118|102|2018|17845.331221
68581650124618|101|2018|17846.115666
68581650124618|102|2018|20593.443228
68581650124618|104|2018|20517.348047
68581650124618|105|2018|19672.02672
68581650176218|101|2018|15768.849526
68581650176218|102|2018|22418.11119
68581650176218|103|2018|20671.168196
68581660938318|101|2018|18136.310439
68581660938318|102|2018|19631.363927
68581660938318|103|2018|20599.734116
68581698824618|101|2018|22933.167579
68586005768818|101|2018|12812.459136
68586005768818|102|2018|21108.274339
68586005776218|101|2018|18037.772058
68586005776218|102|2018|20598.302855
68586005776218|103|2018|18993.169373
68586005776218|104|2018|20567.780505
68586005776218|105|2018|10834.925742
68586009817718|102|2018|39154.997529
68586009817718|103|2018|35726.950225
68586009856518|101|2018|19411.627789
68586017268818|101|2018|7038.3295572
68586034224618|101|2018|15129.209162
68586034224618|102|2018|14416.82743
68586034224618|103|2018|16664.080748
68586034224618|104|2018|14416.82743
68586034231018|101|2018|12168.615659
68586034231018|102|2018|12570.131124
68586034251018|101|2018|12193.558802
68586034251018|102|2018|16445.242306
68586034268818|101|2018|10324.502789
68586050150518|101|2018|18672.795986
68586060951018|101|2018|20311.149078
68586060956518|101|2018|29626.760259
68586060956518|102|2018|43290.782613
71704927655018|102|2018|21059.060622
71704927655018|103|2018|62684.017654
71711409236918|101|2018|11436.387565
71711409236918|102|2018|15526.870599
71711413602318|101|2018|14968.149333
71711413602318|102|2018|14028.485387
71711413646518|101|2018|8336.2382252
71711413646518|102|2018|7812.9095
71711455236918|101|2018|9060.6333326
71711455276518|101|2018|14968.149333
71711455276518|102|2018|20132.343103
71711496793218|101|2018|9055.0180967
71713333504618|101|2018|33486.982133
71713613547718|101|2018|37300.324662
71713668927718|101|2018|51019.417263
71728505765518|101|2018|8669.929432
71728507379718|101|2018|19877.29964
71728508691918|101|2018|21301.257757
71728508691918|102|2018|20789.062228
71728508691918|103|2018|24407.80484
71728508691918|104|2018|22552.111289
71728508691918|105|2018|27446.983561
71728509808118|101|2018|29745.401211
71728509808118|102|2018|35532.636918
71728509808118|103|2018|53397.395748
71728509808118|104|2018|49941.335404
71728509808118|105|2018|50951.291547
71728509808118|106|2018|30971.740281
71728509808118|107|2018|38739.705377
71728509808118|108|2018|31926.090889
71728509808118|109|2018|46677.287821
71728513619518|101|2018|7380.034836
71728513619518|102|2018|9401.3145056
71728513645118|101|2018|20901.838527
71728513645118|102|2018|25427.25407
71728513645118|103|2018|33590.327946
71728513645118|104|2018|24162.892484
71728513645118|105|2018|22022.9662
71728513675118|101|2018|16112.586801
71728513678418|101|2018|10154.791623
71728513817318|101|2018|10854.972865
71728513817318|102|2018|14370.017747
71728513875318|101|2018|8447.1109404
71728517208118|101|2018|16696.989664
71728517214218|101|2018|16569.804934
71728517222918|101|2018|16773.449976
71728517222918|102|2018|16045.89424
71728517265518|101|2018|16074.445348
71728517265518|102|2018|46278.912494
71728517277918|101|2018|14026.526216
71728517285718|101|2018|13413.276385
71728517285718|102|2018|14021.463504
71728517285718|103|2018|45490.41418
71728518540218|101|2018|45218.749645
71728518540218|102|2018|46084.979312
71728519909818|101|2018|9614.9699196
71728522860218|102|2018|13387.708418
71728528506118|101|2018|29330.979426
71728528506118|102|2018|15142.618867
71728528528518|101|2018|13199.886055
71728528592518|101|2018|12338.260462
71728528599918|101|2018|16231.928119
71728530375918|101|2018|9942.2302624
71728532050218|101|2018|48787.136363
71728532050218|102|2018|156706.7154
71728532078818|101|2018|18865.615093
71728532089118|101|2018|20311.742107
71728534208118|101|2018|17898.067216
71728534208118|102|2018|17121.730714
71728534231918|101|2018|15797.87459
71728534234618|101|2018|29124.75522
71728534234618|102|2018|38930.126972
71728534249718|101|2018|16340.505765
71728534255318|101|2018|5958.9139149
71728534255318|102|2018|7888.5225948
71728534277918|101|2018|26746.824425
71728534277918|102|2018|103972.66617
71728534277918|103|2018|38793.953949
71728534285718|101|2018|48853.35453
71728534285718|102|2018|45397.58274
71728534285718|103|2018|14734.285822
71728534285718|104|2018|15195.981575
71728534285718|105|2018|40193.460711
71728534285718|106|2018|28636.496387
71728540696018|101|2018|11146.585649
71728543858218|101|2018|15825.850988
71728543858218|102|2018|31256.530386
71728543888318|101|2018|37084.652153
71728543888318|102|2018|28006.643092
71728543888318|103|2018|37262.269008
71728543888318|104|2018|115527.38673
71728543889818|101|2018|34365.20668
71728550102918|101|2018|13825.064156
71728550102918|102|2018|24686.566714
71728550102918|103|2018|33110.416671
71728550102918|104|2018|27249.861136
71728550148218|101|2018|63831.533971
71728550165518|101|2018|13794.260599
71728550165518|102|2018|22978.287775
71728550172018|101|2018|24028.984807
71728550172018|102|2018|17631.815412
71728550172018|103|2018|102082.73615
71728550185718|101|2018|12362.646154
71728550185718|102|2018|11388.001841
71728553373018|101|2018|30132.624627
71728553373018|102|2018|33687.849584
71728553373018|103|2018|38869.824567
71728553373018|104|2018|38869.824567
71728553373018|105|2018|52535.593251
71728553396718|101|2018|8081.563932
71728555253418|101|2018|12962.894949
71728555253418|102|2018|22480.579898
71728555296018|101|2018|18251.089859
71728555296018|102|2018|13703.35994
71728558877918|101|2018|16889.875469
71728560672018|101|2018|12239.998235
71728560685718|101|2018|18022.208371
71728560685718|102|2018|16773.449976
71728560924318|101|2018|11645.058823
71728560946618|101|2018|11549.781292
71728560946618|102|2018|10929.846182
71728560954918|101|2018|25018.899857
71728560965518|101|2018|15402.755166
71728560965518|102|2018|22422.607855
71728560965518|103|2018|27970.404058
71728560977918|101|2018|31590.550862
71728560977918|103|2018|55273.933739
71728580983118|101|2018|22412.38211
71728581008118|101|2018|14027.249667
71728581082818|102|2018|54068.029462
71728581623218|101|2018|27525.158855
71728581623218|102|2018|9397.9656706
71728582402718|101|2018|20862.311774
71728582424018|101|2018|11634.12107
71728582429718|101|2018|13873.682818
71728582434618|101|2018|7999.4160006
71728582434618|102|2018|7652.4378291
71728582482818|101|2018|19997.709413
71728582482818|102|2018|29353.76981
71728582482818|103|2018|53087.150732
71728584967618|101|2018|15003.989119
71728586012718|101|2018|23944.184162
71728586012718|102|2018|24061.516666
71728586012718|103|2018|30029.672167
71728586012718|104|2018|34502.515351
71728586012718|105|2018|23652.694631
71728586012718|106|2018|25993.457446
71728586017918|101|2018|10722.772445
71728586017918|102|2018|13560.965174
71728598850118|101|2018|72849.235026
71728598850118|102|2018|43770.447864
71728598850118|103|2018|75247.130695
71728598850118|104|2018|75247.130695
71728598868718|101|2018|6479.254093
71737933541418|101|2018|30040.890563
71737934158818|101|2018|30040.890563
71737989211618|101|2018|36231.099607
71737989211618|102|2018|36231.099607
71740638234318|101|2018|29285.614899
71740638234318|102|2018|23780.087506
71741802143118|101|2018|16667.43872
71741802143118|102|2018|19642.163766
71741802145818|101|2018|20277.683638
71741802145818|102|2018|19004.700064
71741804309718|101|2018|12479.615787
71741804323518|101|2018|10896.883514
71741804323518|102|2018|9488.2155897
71741804365318|101|2018|12311.407313
71741804365318|102|2018|15671.159029
71741804379718|101|2018|15202.83001
71741804395418|101|2018|5784.8688158
71741804395418|102|2018|7010.458932
71741804605418|101|2018|36706.857267
71741804605418|102|2018|16181.731628
71741804605418|104|2018|36745.948149
71741804605418|105|2018|65456.265714
71741804633418|101|2018|31520.806452
71741804633418|102|2018|26517.04552
71741804677818|104|2018|80634.810833
71741804902318|101|2018|21776.804977
71741804902318|102|2018|22569.463296
71741804912018|101|2018|18620.436428
71741804912018|102|2018|12704.202975
71741804925318|101|2018|11195.013497
71741804925318|102|2018|13132.597499
